id,name,en,category,local_image,image_source,white_ratio,status
82,包装,packaging,other,images/82_packaging.png,image_search,0.005,ok
84,冰块,ice cube,other,images/84_ice_cube.png,csv,1.000,ok
88,花生酱粉,peanut butter powder,other,images/88_peanut_butter_powder.png,image_search,0.000,ok
89,草莓醋饮,strawberry shrub,other,images/placeholders/other.png,placeholder,0.990,no_image
90,吧勺,bar spoon,other,images/90_bar_spoon.png,image_search,0.000,ok
92,椰子酊剂,coconut tincture,other,images/92_coconut_tincture.png,image_search,1.000,ok
94,烤丁香,roasted cloves,other,images/94_roasted_cloves.png,cocktaildb,1.000,ok
98,去核,pitted,other,images/placeholders/other.png,placeholder,0.135,no_image
126,汤力水,tonic water,soda,images/126_tonic_water.png,cocktaildb,0.997,ok
14,沙士汽水,root beer,soda,images/14_root_beer.png,cocktaildb,1.000,ok
15,苏打水,soda water,soda,images/15_soda_water.png,csv,1.000,ok
158,姜汁汽水,ginger ale,soda,images/158_ginger_ale.png,cocktaildb,1.000,ok
171,可乐,cola,soda,images/171_cola.png,csv,0.986,ok
206,姜汁啤酒,ginger beer,soda,images/206_ginger_beer.png,cocktaildb,1.000,ok
269,青柠汽水,lime soda,soda,images/269_lime_soda.png,cocktaildb,1.000,ok
280,柠檬汽水,lemon soda,soda,images/280_lemon_soda.png,csv,0.946,ok
292,碳酸饮料,carbonated drink,soda,images/292_carbonated_drink.png,cocktaildb,1.000,ok
348,葡萄味汽水,grape soda,soda,images/348_grape_soda.png,csv,1.000,ok
369,葡萄柚汽水,grapefruit soda,soda,images/placeholders/soda.png,placeholder,1.000,no_image
389,薄荷苏打水,mint soda,soda,images/placeholders/soda.png,placeholder,0.947,no_image
406,雪碧,sprite,soda,images/406_sprite.png,cocktaildb,0.946,ok
410,西柚味气泡水,grapefruit sparkling water,soda,images/410_grapefruit_sparkling_water.png,cocktaildb,1.000,ok
476,气泡苹果汁,sparkling apple cider,soda,images/476_sparkling_apple_cider.png,cocktaildb,1.000,ok
506,苦柠檬汽水,bitter lemon soda,soda,images/506_bitter_lemon_soda.png,cocktaildb,0.991,ok
51,粉红葡萄柚苏打水,pink grapefruit soda,soda,images/51_pink_grapefruit_soda.png,image_search,1.000,ok
599,汤力苦精,tonic bitters,soda,images/599_tonic_bitters.png,cocktaildb,0.997,ok
641,气泡水,sparkling water,soda,images/641_sparkling_water.png,cocktaildb,1.000,ok
663,汤力冰块,tonic ice cube,soda,images/663_tonic_ice_cube.png,cocktaildb,0.997,ok
720,杏仁奶油苏打水,almond cream soda,soda,images/placeholders/soda.png,placeholder,1.000,no_image
745,汽水,soda,soda,images/placeholders/soda.png,placeholder,1.000,no_image
11,香料杏子糖浆,spiced apricot syrup,syrup,images/placeholders/syrup.png,placeholder,,not_found
111,香草糖浆,vanilla syrup,syrup,images/placeholders/syrup.png,placeholder,0.617,no_image
116,德梅拉拉糖浆,demerara syrup,syrup,images/placeholders/syrup.png,placeholder,0.678,no_image
119,梨味糖浆,pear syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
133,香料糖浆,spiced syrup,syrup,images/placeholders/syrup.png,placeholder,0.525,no_image
144,玫瑰梨糖浆,rose pear syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
146,橙味糖浆,orange syrup,syrup,images/146_orange_syrup.png,image_search,0.951,ok
147,龙舌兰糖浆,agave syrup,syrup,images/147_agave_syrup.png,cocktaildb,1.000,ok
16,覆盆子白胡椒糖浆,raspberry white pepper syrup,syrup,images/16_raspberry_white_pepper_syrup.png,image_search,1.000,low_conf
166,百香果糖浆,passion fruit syrup,syrup,images/166_passion_fruit_syrup.png,image_search,0.237,ok
169,月桂叶糖浆,bay leaf syrup,syrup,images/placeholders/syrup.png,placeholder,0.851,no_image
18,椰子糖浆,coconut syrup,syrup,images/18_coconut_syrup.png,cocktaildb,0.980,ok
180,姜糖浆,ginger syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
183,可乐糖浆,cola syrup,syrup,images/183_cola_syrup.png,image_search,0.979,ok
194,蜂蜜糖浆,honey syrup,syrup,images/194_honey_syrup.png,cocktaildb,1.000,ok
198,蔗糖糖浆,cane sugar syrup,syrup,images/198_cane_sugar_syrup.png,cocktaildb,1.000,ok
199,梨子糖浆,pear syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
209,咖啡糖浆,coffee syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
213,柠檬马鞭草糖浆,lemon verbena syrup,syrup,images/placeholders/syrup.png,placeholder,0.977,no_image
218,肉桂烟椒糖浆,cinnamon smoked pepper syrup,syrup,images/placeholders/syrup.png,placeholder,0.910,no_image
223,接骨木花糖浆,elderflower syrup,syrup,images/223_elderflower_syrup.png,csv,1.000,ok
225,莳萝糖浆,dill syrup,syrup,images/placeholders/syrup.png,placeholder,0.156,no_image
229,柠檬草姜糖浆,lemongrass ginger syrup,syrup,images/placeholders/syrup.png,placeholder,0.000,no_image
233,姜肉桂糖浆,ginger cinnamon syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
246,椰子糖血橙糖浆,coconut blood orange syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
262,菠萝糖浆,pineapple syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
267,坚果香料糖浆,nut spice syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
268,橙味枫糖浆,orange maple syrup,syrup,images/268_orange_maple_syrup.png,cocktaildb,1.000,ok
293,焦糖德梅拉拉糖浆,caramel demerara syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
295,辣味橙糖浆,spicy orange syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
312,月桂蜂蜜糖浆,bay honey syrup,syrup,images/placeholders/syrup.png,placeholder,0.851,no_image
315,迷迭香糖浆,rosemary syrup,syrup,images/placeholders/syrup.png,placeholder,0.807,no_image
317,草莓糖浆,strawberry syrup,syrup,images/placeholders/syrup.png,placeholder,0.990,no_image
320,姜味柑橘龙舌兰糖浆,ginger citrus agave syrup,syrup,images/320_ginger_citrus_agave_syrup.png,cocktaildb,1.000,ok
330,糖浆,syrup,syrup,images/330_syrup.png,cocktaildb,1.000,ok
336,芝麻蜂蜜,sesame honey,syrup,images/336_sesame_honey.png,cocktaildb,1.000,ok
340,烤山核桃糖浆,toasted pecan syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
35,混合糖浆,mixed syrup,syrup,images/placeholders/syrup.png,placeholder,0.802,no_image
372,蜂蜜辣椒糖浆,honey chili syrup,syrup,images/placeholders/syrup.png,placeholder,0.961,no_image
373,木槿花糖浆,hibiscus syrup,syrup,images/placeholders/syrup.png,placeholder,0.018,no_image
402,百香果浓缩液,passion fruit concentrate,syrup,images/placeholders/syrup.png,placeholder,0.002,no_image
414,木槿罗勒花糖浆,hibiscus basil syrup,syrup,images/placeholders/syrup.png,placeholder,0.018,no_image
418,无花果肉桂糖浆,fig cinnamon syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
424,肉桂蜂蜜糖浆,cinnamon honey syrup,syrup,images/placeholders/syrup.png,placeholder,0.910,no_image
428,巧克力糖浆,chocolate syrup,syrup,images/428_chocolate_syrup.png,csv,0.947,ok
444,红茶糖浆,black tea syrup,syrup,images/placeholders/syrup.png,placeholder,0.010,no_image
453,烟熏枫糖浆,smoked maple syrup,syrup,images/453_smoked_maple_syrup.png,cocktaildb,1.000,ok
465,椰奶糖浆,coconut cream syrup,syrup,images/465_coconut_cream_syrup.png,cocktaildb,0.980,ok
467,辣椒糖浆,chili syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
48,薰衣草糖浆,lavender syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
489,简单糖浆,simple syrup,syrup,images/489_simple_syrup.png,cocktaildb,1.000,ok
52,百里香糖浆,thyme syrup,syrup,images/placeholders/syrup.png,placeholder,0.999,no_image
524,糖蜜,molasses,syrup,images/524_molasses.png,bing,0.022,low_white
5266,法勒南,Falernum,syrup,images/5266_Falernum.png,cocktaildb,0.964,ok
529,黑加仑糖浆,blackcurrant syrup,syrup,images/placeholders/syrup.png,placeholder,0.885,no_image
53,汤力糖浆,tonic syrup,syrup,images/placeholders/syrup.png,placeholder,0.919,no_image
533,枫糖浆,maple syrup,syrup,images/533_maple_syrup.png,cocktaildb,1.000,ok
540,洋甘菊茶糖浆,chamomile tea syrup,syrup,images/placeholders/syrup.png,placeholder,0.632,no_image
547,大黄糖浆,rhubarb syrup,syrup,images/placeholders/syrup.png,placeholder,0.067,no_image
551,七香糖浆,seven spice syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
554,伯爵茶糖浆,earl grey tea syrup,syrup,images/placeholders/syrup.png,placeholder,0.094,no_image
557,花味糖浆,floral syrup,syrup,images/placeholders/syrup.png,placeholder,0.998,no_image
565,浓糖浆,rich syrup,syrup,images/565_rich_syrup.png,cocktaildb,1.000,ok
582,蜂蜜姜糖浆,honey ginger syrup,syrup,images/582_honey_ginger_syrup.png,cocktaildb,1.000,ok
59,果味糖浆,fruit syrup,syrup,images/placeholders/syrup.png,placeholder,0.993,no_image
598,樱桃杏仁糖浆,cherry almond syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
60,浓蔗糖糖浆,rich sugar syrup,syrup,images/60_rich_sugar_syrup.png,cocktaildb,1.000,ok
627,肉桂糖浆,cinnamon syrup,syrup,images/placeholders/syrup.png,placeholder,0.910,no_image
644,酸樱桃糖浆,sour cherry syrup,syrup,images/placeholders/syrup.png,placeholder,0.163,no_image
659,蜂蜜肉桂糖浆,honey cinnamon syrup,syrup,images/659_honey_cinnamon_syrup.png,cocktaildb,1.000,ok
66,青柠罗望子复合糖浆,lime tamarind syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
667,肉桂姜糖浆,cinnamon ginger syrup,syrup,images/placeholders/syrup.png,placeholder,0.910,no_image
670,泰国罗勒糖浆,thai basil syrup,syrup,images/placeholders/syrup.png,placeholder,0.303,no_image
675,血橙糖浆,blood orange syrup,syrup,images/placeholders/syrup.png,placeholder,0.838,no_image
684,浓德梅拉拉糖浆,rich demerara syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
698,覆盆子糖浆,raspberry syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
699,沙士糖浆,root beer syrup,syrup,images/placeholders/syrup.png,placeholder,0.971,no_image
703,甘蔗糖浆,cane sugar syrup,syrup,images/703_cane_sugar_syrup.png,cocktaildb,1.000,ok
713,大吉岭茶糖浆,darjeeling tea syrup,syrup,images/placeholders/syrup.png,placeholder,0.260,no_image
715,樱桃糖浆,cherry syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
716,玉米糖浆,corn syrup,syrup,images/placeholders/syrup.png,placeholder,0.996,no_image
725,法勒南糖浆,falernum syrup,syrup,images/725_falernum_syrup.png,cocktaildb,0.964,ok
730,草莓覆盆子糖浆,strawberry raspberry syrup,syrup,images/placeholders/syrup.png,placeholder,0.990,no_image
738,深色枫糖浆,dark maple syrup,syrup,images/738_dark_maple_syrup.png,cocktaildb,1.000,ok
74,杏仁糖浆,orgeat almond syrup,syrup,images/74_orgeat_almond_syrup.png,cocktaildb,1.000,ok
751,香料红糖糖浆,spiced brown sugar syrup,syrup,images/751_spiced_brown_sugar_syrup.png,cocktaildb,1.000,ok
766,小豆蔻糖浆,cardamom syrup,syrup,images/placeholders/syrup.png,placeholder,0.000,no_image
79,石榴糖浆,grenadine,syrup,images/79_grenadine.png,csv,0.979,ok
796,蔓越莓糖浆,cranberry syrup,syrup,images/placeholders/syrup.png,placeholder,0.998,no_image
8,姜味糖浆,ginger syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
800,柠檬糖浆,lemon syrup,syrup,images/placeholders/syrup.png,placeholder,0.977,no_image
801,开心果糖浆,pistachio syrup,syrup,images/placeholders/syrup.png,placeholder,,not_found
805,阿拉伯胶糖浆,gum arabic syrup,syrup,images/placeholders/syrup.png,placeholder,1.000,no_image
810,糖渍姜,candied ginger,syrup,images/810_candied_ginger.png,cocktaildb,1.000,ok
9,红糖糖浆,brown sugar syrup,syrup,images/9_brown_sugar_syrup.png,cocktaildb,1.000,ok
93,薄荷糖浆,mint syrup,syrup,images/93_mint_syrup.png,image_search,1.000,ok
107,桃红葡萄酒,rose wine,wine_beer,images/107_rose_wine.png,image_search,1.000,ok
117,欧罗索雪利酒,oloroso sherry,wine_beer,images/117_oloroso_sherry.png,cocktaildb,0.975,ok
129,干型阿蒙提拉多雪莉酒,dry amontillado sherry,wine_beer,images/129_dry_amontillado_sherry.png,cocktaildb,0.975,ok
149,阿蒙蒂亚雪莉酒,amontillado sherry,wine_beer,images/149_amontillado_sherry.png,cocktaildb,0.975,ok
150,鲜苹果酒,fresh cider,wine_beer,images/150_fresh_cider.png,cocktaildb,1.000,ok
176,莫斯卡托甜白葡萄酒,moscato sweet white wine,wine_beer,images/176_moscato_sweet_white_wine.png,cocktaildb,1.000,ok
19,艾尔啤酒,ale beer,wine_beer,images/19_ale_beer.png,cocktaildb,1.000,ok
2,干型奥罗露索雪莉酒,dry oloroso sherry,wine_beer,images/2_dry_oloroso_sherry.png,cocktaildb,0.975,ok
20,干雷司令葡萄酒,dry riesling wine,wine_beer,images/20_dry_riesling_wine.png,cocktaildb,1.000,ok
220,红葡萄酒,red wine,wine_beer,images/220_red_wine.png,cocktaildb,0.943,ok
226,葡萄酒,wine,wine_beer,images/226_wine.png,cocktaildb,0.926,ok
250,印度淡色艾尔啤酒,India pale ale IPA,wine_beer,images/250_India_pale_ale_IPA.png,cocktaildb,0.975,ok
264,金鸡纳味美思,quinquina vermouth,wine_beer,images/264_quinquina_vermouth.png,cocktaildb,0.930,ok
27,马德拉酒,madeira wine,wine_beer,images/27_madeira_wine.png,cocktaildb,0.993,ok
275,梨子酒,pear wine,wine_beer,images/275_pear_wine.png,cocktaildb,0.926,ok
300,雪莉酒,sherry,wine_beer,images/300_sherry.png,cocktaildb,0.975,ok
304,拉格啤酒,lager beer,wine_beer,images/304_lager_beer.png,cocktaildb,1.000,ok
306,起泡红葡萄酒,sparkling red wine,wine_beer,images/306_sparkling_red_wine.png,cocktaildb,0.943,ok
321,强化桃红葡萄酒,fortified rose wine,wine_beer,images/placeholders/wine_beer.png,placeholder,0.291,no_image
322,麝香葡萄酒,muscat wine,wine_beer,images/322_muscat_wine.png,cocktaildb,1.000,ok
328,圣诞啤酒,Christmas beer,wine_beer,images/328_Christmas_beer.png,cocktaildb,0.975,ok
337,甜白葡萄酒,sweet white wine,wine_beer,images/337_sweet_white_wine.png,cocktaildb,1.000,ok
339,龙胆开胃酒,gentian aperitif,wine_beer,images/339_gentian_aperitif.png,cocktaildb,1.000,ok
352,苹果酒浓缩液,cider concentrate,wine_beer,images/352_cider_concentrate.png,cocktaildb,1.000,ok
368,甜苹果酒,sweet cider,wine_beer,images/368_sweet_cider.png,cocktaildb,1.000,ok
374,啤酒,beer,wine_beer,images/374_beer.png,csv,0.975,ok
394,波特酒,port wine,wine_beer,images/394_port_wine.png,cocktaildb,0.982,ok
397,波特啤酒,porter beer,wine_beer,images/397_porter_beer.png,cocktaildb,0.975,ok
400,蒸汽啤酒,steam beer,wine_beer,images/400_steam_beer.png,cocktaildb,0.975,ok
405,强化白葡萄酒,fortified white wine,wine_beer,images/405_fortified_white_wine.png,cocktaildb,1.000,ok
417,干白葡萄酒,dry white wine,wine_beer,images/417_dry_white_wine.png,cocktaildb,1.000,ok
429,甜起泡红葡萄酒,sweet sparkling red wine,wine_beer,images/429_sweet_sparkling_red_wine.png,cocktaildb,0.943,ok
442,咖啡浸泡雪莉酒,coffee infused sherry,wine_beer,images/442_coffee_infused_sherry.png,cocktaildb,0.975,ok
447,红宝石波特酒,ruby port,wine_beer,images/447_ruby_port.png,cocktaildb,0.982,ok
449,红石榴糖浆啤酒,grenadine beer,wine_beer,images/449_grenadine_beer.png,cocktaildb,0.975,ok
451,南瓜苹果酒,pumpkin cider,wine_beer,images/451_pumpkin_cider.png,cocktaildb,1.000,ok
456,强化葡萄酒,fortified wine,wine_beer,images/456_fortified_wine.png,cocktaildb,0.926,ok
461,白葡萄酒,white wine,wine_beer,images/461_white_wine.png,cocktaildb,1.000,ok
492,起泡酒,sparkling wine,wine_beer,images/492_sparkling_wine.png,csv,0.932,ok
493,热苹果酒,hot cider,wine_beer,images/493_hot_cider.png,cocktaildb,1.000,ok
553,浊酒,cloudy sake,wine_beer,images/553_cloudy_sake.png,cocktaildb,1.000,ok
562,黑啤酒,dark beer stout,wine_beer,images/562_dark_beer_stout.png,csv,0.985,ok
572,开胃葡萄酒,aperitif wine,wine_beer,images/572_aperitif_wine.png,cocktaildb,0.979,ok
580,菲诺雪莉酒,fino sherry,wine_beer,images/580_fino_sherry.png,cocktaildb,0.975,ok
594,白波特酒,white port,wine_beer,images/594_white_port.png,cocktaildb,0.982,ok
618,海苔浸渍清酒,nori infused sake,wine_beer,images/618_nori_infused_sake.png,cocktaildb,1.000,ok
622,利莱开胃酒,Lillet aperitif,wine_beer,images/622_Lillet_aperitif.png,cocktaildb,0.979,ok
651,佩德罗希梅内斯雪莉酒,Pedro Ximenez sherry,wine_beer,images/651_Pedro_Ximenez_sherry.png,cocktaildb,0.975,ok
654,麦芽啤酒,malt beer,wine_beer,images/654_malt_beer.png,cocktaildb,0.975,ok
672,清酒,sake,wine_beer,images/672_sake.png,cocktaildb,1.000,ok
721,香槟,champagne,wine_beer,images/721_champagne.png,cocktaildb,0.932,ok
757,干型香槟,dry champagne,wine_beer,images/757_dry_champagne.png,cocktaildb,0.932,ok
773,阿蒙提拉多雪莉酒,amontillado sherry,wine_beer,images/773_amontillado_sherry.png,cocktaildb,0.975,ok
784,苹果酒,cider,wine_beer,images/784_cider.png,csv,1.000,ok
790,曼萨尼亚雪莉酒,manzanilla sherry,wine_beer,images/790_manzanilla_sherry.png,cocktaildb,0.975,ok
91,加强葡萄酒,fortified wine,wine_beer,images/91_fortified_wine.png,cocktaildb,0.926,ok
99,干型起泡酒,dry sparkling wine,wine_beer,images/99_dry_sparkling_wine.png,cocktaildb,0.951,ok
